,0
EUW1_6842475542,True
EUW1_6842430059,False
EUW1_6842334979,False
EUW1_6842320299,False
EUW1_6838656721,False
EUW1_6835491591,False
EUW1_6835456217,False
EUW1_6835394921,False
EUW1_6774492793,True
EUW1_6774420673,False
EUW1_6774356676,True
EUW1_6774223625,True
EUW1_6774150135,False
EUW1_6774074371,False
EUW1_6774012364,False
EUW1_6772899937,True
EUW1_6772819993,True
EUW1_6752315262,False
EUW1_6752287785,False
EUW1_6752253477,False
EUW1_6752224607,True
EUW1_6751682442,True
EUW1_6751627484,True
EUW1_6883741997,False
EUW1_6883335601,True
EUW1_6883275915,True
EUW1_6883220868,False
EUW1_6882950640,False
EUW1_6882819223,False
EUW1_6882745731,True
EUW1_6882692691,True
EUW1_6882653649,False
EUW1_6882613958,False
EUW1_6882472336,False
EUW1_6882443814,False
EUW1_6883759855,False
EUW1_6883412730,True
EUW1_6883349963,False
EUW1_6883281735,False
EUW1_6883206479,True
EUW1_6882516811,True
EUW1_6882489699,False
EUW1_6882464903,True
EUW1_6882437237,False
EUW1_6881978860,True
EUW1_6881890845,False
EUW1_6881809447,True
EUW1_6880987233,False
EUW1_6880964754,False
EUW1_6880930180,False
EUW1_6880902369,False
EUW1_6880888913,False
EUW1_6880383949,True
EUW1_6880307047,True
EUW1_6880254760,False
EUW1_6883653919,False
EUW1_6883632344,True
EUW1_6883608319,False
EUW1_6883591539,False
EUW1_6883465533,False
EUW1_6883406410,False
EUW1_6883369886,False
EUW1_6883323603,False
EUW1_6882306505,False
EUW1_6882284921,True
EUW1_6882268754,True
EUW1_6882228830,True
EUW1_6882205147,True
EUW1_6882176089,True
EUW1_6828841400,False
EUW1_6828779784,True
EUW1_6828714509,True
EUW1_6816639597,False
EUW1_6814320975,False
EUW1_6814246046,False
EUW1_6807376561,False
EUW1_6807302294,True
EUW1_6807236431,False
EUW1_6807205324,True
EUW1_6806978415,True
EUW1_6800967662,True
EUW1_6799870800,False
EUW1_6799597907,False
EUW1_6799530306,True
EUW1_6859878192,False
EUW1_6859829480,False
EUW1_6859646081,True
EUW1_6859602479,False
EUW1_6859556835,True
EUW1_6859517894,False
EUW1_6859496485,True
EUW1_6859476730,True
EUW1_6859452221,False
EUW1_6858122902,False
EUW1_6858106528,False
EUW1_6858084893,False
EUW1_6858072037,True
EUW1_6858053357,False
EUW1_6871821789,False
EUW1_6871732920,False
EUW1_6871673748,True
EUW1_6783398368,False
EUW1_6776211063,False
EUW1_6776123803,False
EUW1_6776054539,False
EUW1_6775963459,True
EUW1_6775876046,False
EUW1_6775802253,False
EUW1_6772751684,True
EUW1_6772683316,True
EUW1_6843708438,True
EUW1_6835493726,True
EUW1_6770663955,True
EUW1_6770451587,False
EUW1_6770413627,False
EUW1_6770374387,True
EUW1_6770358099,True
EUW1_6769868963,True
EUW1_6769788046,False
EUW1_6769746868,False
EUW1_6769683456,False
EUW1_6769292190,False
EUW1_6769044727,False
EUW1_6768989771,True
EUW1_6768930017,False
EUW1_6768799283,False
EUW1_6768779982,False
EUW1_6768407022,False
EUW1_6768364964,False
EUW1_6768315529,False
EUW1_6883431123,True
EUW1_6883349546,False
EUW1_6883285810,False
EUW1_6882792177,True
EUW1_6881642546,False
EUW1_6881495912,False
EUW1_6880865913,True
EUW1_6880844647,True
EUW1_6878650362,True
EUW1_6878502574,False
EUW1_6878456009,False
EUW1_6878330080,False
EUW1_6878295507,False
EUW1_6873063458,False
EUW1_6870118612,False
EUW1_6869065122,False
EUW1_6867066409,True
EUW1_6866969329,True
EUW1_6862542705,True
EUW1_6861341453,True
EUW1_6861299358,True
EUW1_6860133383,False
EUW1_6860029642,False
EUW1_6853650537,False
EUW1_6852104302,False
EUW1_6849421823,False
EUW1_6847829799,False
EUW1_6834626636,True
EUW1_6834439923,False
EUW1_6827558381,True
EUW1_6768366985,False
EUW1_6768242360,True
EUW1_6767407344,True
EUW1_6766437734,False
EUW1_6766376046,False
EUW1_6764781273,False
EUW1_6764769570,False
EUW1_6878495824,True
EUW1_6878447843,True
EUW1_6878002566,True
EUW1_6876560625,True
EUW1_6869337769,False
EUW1_6868272898,False
EUW1_6868212492,True
EUW1_6883524899,False
EUW1_6883438314,True
EUW1_6874595996,False
EUW1_6874511971,False
EUW1_6872994941,False
EUW1_6872920447,True
EUW1_6870355108,True
EUW1_6866847043,False
EUW1_6866797386,False
EUW1_6866721626,True
EUW1_6865980341,False
EUW1_6865906205,False
EUW1_6865327796,False
EUW1_6865246755,True
EUW1_6865179815,False
EUW1_6863831855,True
EUW1_6863758109,True
EUW1_6863699589,True
EUW1_6862817836,False
EUW1_6883136096,True
EUW1_6883059483,False
EUW1_6882987782,False
EUW1_6882930097,False
EUW1_6882831402,True
EUW1_6882773120,True
EUW1_6882694891,True
EUW1_6882601683,False
EUW1_6882516146,False
EUW1_6882488718,False
EUW1_6881874462,False
EUW1_6881673374,True
EUW1_6881496792,False
EUW1_6876377434,False
EUW1_6876371940,True
EUW1_6876357047,False
EUW1_6876320349,True
EUW1_6876206696,False
EUW1_6876159471,True
EUW1_6875812847,True
EUW1_6875726549,True
EUW1_6875658287,True
EUW1_6875611169,False
EUW1_6875021826,True
EUW1_6875007010,True
EUW1_6874986700,True
EUW1_6874868184,True
EUW1_6883572203,True
EUW1_6883537092,False
EUW1_6883496910,True
EUW1_6883460794,False
EUW1_6883418796,True
EUW1_6883352260,False
EUW1_6883293776,True
EUW1_6883208970,True
EUW1_6883151955,False
EUW1_6883098369,True
EUW1_6883039767,True
EUW1_6882998878,False
EUW1_6882905364,True
EUW1_6882838112,True
EUW1_6882802702,False
EUW1_6882749225,True
EUW1_6882701432,False
EUW1_6882668959,False
EUW1_6882310324,True
EUW1_6882306542,True
EUW1_6865594526,True
EUW1_6862909085,True
EUW1_6862853826,False
EUW1_6862793925,False
EUW1_6848463421,True
EUW1_6848423822,True
EUW1_6848352498,True
EUW1_6831636285,True
EUW1_6816898643,True
EUW1_6816846413,True
EUW1_6816795575,True
EUW1_6815648189,False
EUW1_6815134857,False
EUW1_6765360483,False
EUW1_6731989422,True
EUW1_6731939312,False
EUW1_6730505148,False
EUW1_6730444780,False
EUW1_6730393179,True
EUW1_6883390097,True
EUW1_6883306006,True
EUW1_6883013383,True
EUW1_6880488431,False
EUW1_6879447883,False
EUW1_6878294945,True
EUW1_6878216340,False
EUW1_6876715632,True
EUW1_6876659934,False
EUW1_6876598387,True
EUW1_6876539678,False
EUW1_6876513839,False
EUW1_6876469109,True
EUW1_6876461519,True
EUW1_6875142636,True
EUW1_6875111089,False
EUW1_6875093412,False
EUW1_6875084966,False
EUW1_6874170297,False
EUW1_6873841616,False
EUW1_6877633087,True
EUW1_6876080828,True
EUW1_6873450172,True
EUW1_6872081096,True
EUW1_6870747212,True
EUW1_6868959089,False
EUW1_6849407710,False
EUW1_6849363742,True
EUW1_6849242684,True
EUW1_6848869177,True
EUW1_6848047342,False
EUW1_6847996961,True
EUW1_6883207743,True
EUW1_6883132047,True
EUW1_6883017810,True
EUW1_6882763067,False
EUW1_6882712726,True
EUW1_6882095296,True
EUW1_6882067163,True
EUW1_6882028338,True
EUW1_6881957869,False
EUW1_6881901545,True
EUW1_6876555796,True
EUW1_6876231977,True
EUW1_6875801207,False
EUW1_6875760536,False
EUW1_6800090404,True
EUW1_6800034083,True
EUW1_6799983805,False
EUW1_6799947666,True
EUW1_6799894023,True
EUW1_6799831982,True
EUW1_6799765982,True
EUW1_6779369134,False
EUW1_6779303281,False
EUW1_6779244732,True
EUW1_6779187793,False
EUW1_6770069104,False
EUW1_6770050856,True
EUW1_6769360876,False
EUW1_6769284133,False
EUW1_6769151261,True
EUW1_6769097665,False
EUW1_6769037754,True
EUW1_6768982990,False
EUW1_6768941518,True
EUW1_6780791920,True
EUW1_6779015044,False
EUW1_6778929375,False
EUW1_6776334757,True
EUW1_6776249276,True
EUW1_6776194421,True
EUW1_6775998458,False
EUW1_6775916061,False
EUW1_6775839907,False
EUW1_6775750447,True
EUW1_6772948882,True
EUW1_6772886663,False
EUW1_6772782669,False
EUW1_6771651978,False
EUW1_6771624556,True
EUW1_6771594775,False
EUW1_6771552851,False
EUW1_6771506212,True
EUW1_6853547899,False
EUW1_6853487129,True
EUW1_6831464672,True
EUW1_6831396954,True
EUW1_6766301456,True
EUW1_6766203204,True
EUW1_6766106287,True
EUW1_6766026482,True
EUW1_6765955725,False
EUW1_6765909973,True
EUW1_6880375374,False
EUW1_6870571485,True
EUW1_6867879721,True
EUW1_6867825178,False
EUW1_6867791649,False
EUW1_6866651744,False
EUW1_6866543759,True
EUW1_6866510167,True
EUW1_6883525045,False
EUW1_6882775869,False
EUW1_6882201838,True
EUW1_6882165211,True
EUW1_6882015864,False
EUW1_6876787869,False
EUW1_6876745707,False
EUW1_6876589165,False
EUW1_6876545927,False
EUW1_6876242965,False
EUW1_6876181459,True
EUW1_6874968592,False
EUW1_6874937800,True
EUW1_6874822441,False
EUW1_6874324217,False
EUW1_6882026189,True
EUW1_6881977216,False
EUW1_6881817557,True
EUW1_6881750011,True
EUW1_6881483519,False
EUW1_6881290543,False
EUW1_6881226124,False
EUW1_6880545937,True
EUW1_6881247773,True
EUW1_6879556688,False
EUW1_6879515210,False
EUW1_6877224340,False
EUW1_6877175551,True
EUW1_6877128834,True
EUW1_6876999497,False
EUW1_6874304773,False
EUW1_6874255789,True
EUW1_6874210881,False
EUW1_6873902628,False
EUW1_6873870200,False
EUW1_6873840454,False
EUW1_6871676281,True
EUW1_6871625030,False
EUW1_6863324920,False
EUW1_6858157414,False
EUW1_6858142999,True
EUW1_6848774214,True
EUW1_6848742435,False
EUW1_6833681026,True
EUW1_6833633202,False
EUW1_6833553429,False
EUW1_6827604120,True
EUW1_6827536540,True
EUW1_6827479502,True
EUW1_6802908835,True
EUW1_6802524076,False
EUW1_6802487326,True
EUW1_6801294354,True
EUW1_6801188846,True
EUW1_6801105625,False
EUW1_6801080283,True
EUW1_6800616761,False
EUW1_6800514237,True
EUW1_6800443812,True
EUW1_6799934941,False
EUW1_6836817181,True
EUW1_6836387816,False
EUW1_6836357559,False
EUW1_6836302300,False
EUW1_6836235425,True
EUW1_6832100228,False
EUW1_6831361113,True
EUW1_6831320645,True
EUW1_6831248715,True
EUW1_6830486989,True
EUW1_6828884788,False
EUW1_6828746254,True
EUW1_6823605764,True
EUW1_6823569293,False
EUW1_6823500041,True
EUW1_6823447723,True
EUW1_6823375346,False
EUW1_6823322221,False
EUW1_6823175844,False
EUN1_3568504823,True
EUN1_3568500748,False
EUN1_3568480754,False
EUN1_3568473774,False
EUN1_3568448004,True
EUN1_3568446541,True
EUN1_3568334358,False
EUN1_3568316255,False
EUN1_3568284615,False
EUN1_3568256994,False
EUN1_3568079214,False
EUN1_3568065199,True
EUN1_3567846254,True
EUN1_3567821183,False
EUN1_3567797142,True
EUN1_3567750181,True
EUN1_3567719436,False
EUN1_3567698693,False
EUN1_3567684395,True
EUN1_3575727213,False
EUN1_3575423952,False
EUN1_3575393931,False
EUN1_3575388176,False
EUN1_3575368115,False
EUN1_3574997251,True
EUN1_3574965421,True
EUN1_3574910820,False
EUN1_3574897170,True
EUN1_3574302283,False
EUN1_3571969123,True
EUN1_3571873479,True
EUN1_3571681927,False
EUN1_3571650790,False
EUN1_3571622510,True
EUN1_3571594404,False
EUN1_3575979084,False
EUN1_3575946715,False
EUN1_3575930747,False
EUN1_3575846168,False
EUN1_3575830129,True
EUN1_3573208752,False
EUN1_3573204096,False
EUN1_3572650996,False
EUN1_3572300794,False
EUN1_3572275053,False
EUN1_3572254808,True
EUN1_3572226613,False
EUN1_3572141797,False
EUN1_3572117337,False
EUN1_3572095420,False
EUN1_3572072536,True
EUN1_3572046469,True
EUN1_3572011087,False
EUN1_3571988548,True
EUN1_3571737928,True
EUN1_3576239135,True
EUN1_3576226661,True
EUN1_3573547974,True
EUN1_3573551108,False
EUN1_3573414876,False
EUN1_3573400282,True
EUN1_3573357644,True
EUN1_3573326194,False
EUN1_3573298312,True
EUN1_3573268403,True
EUN1_3573017668,True
EUN1_3572679093,True
EUN1_3572648673,True
EUN1_3572628731,True
EUN1_3572602722,False
EUN1_3572588258,False
EUN1_3572574133,True
EUN1_3572542047,False
EUN1_3572527936,False
EUN1_3572491371,False
EUN1_3575665618,False
EUN1_3575071256,True
EUN1_3574707614,True
EUN1_3574696282,False
EUN1_3574582364,True
EUN1_3574562510,True
EUN1_3574533475,True
EUN1_3574508603,True
EUN1_3572928483,False
EUN1_3572921795,True
EUN1_3572830578,True
EUN1_3572810827,True
EUN1_3572734233,True
EUN1_3572712130,True
EUN1_3572668352,False
EUN1_3572630381,True
EUN1_3572063014,True
EUN1_3570688005,False
EUN1_3570674179,False
EUN1_3570658170,False
EUN1_3570253341,True
EUN1_3570223591,False
EUN1_3570204210,False
EUN1_3572896236,False
EUN1_3572841782,False
EUN1_3572812845,False
EUN1_3572763346,True
EUN1_3572726261,False
EUN1_3572656895,False
EUN1_3572556892,True
EUN1_3572538806,True
EUN1_3572531464,True
EUN1_3572347069,False
EUN1_3571811355,False
EUN1_3571800141,False
EUN1_3571785266,False
EUN1_3571333894,False
EUN1_3571321495,False
EUN1_3570448645,True
EUN1_3570391910,True
EUN1_3570318896,True
EUN1_3569555052,False
EUN1_3575875020,False
EUN1_3575835205,True
EUN1_3574262602,False
EUN1_3574241456,False
EUN1_3573800298,False
EUN1_3573716502,True
EUN1_3573692671,True
EUN1_3573501726,False
EUN1_3573505138,True
EUN1_3573496551,False
EUN1_3573281486,True
EUN1_3573214768,True
EUN1_3573192772,False
EUN1_3572897892,True
EUN1_3567986182,True
EUN1_3567974792,False
EUN1_3567196023,True
EUN1_3566232597,True
EUN1_3565751356,False
EUN1_3565723860,True
EUN1_3565700941,True
EUN1_3565693521,True
EUN1_3565678587,True
EUN1_3565665509,True
EUN1_3565591856,True
EUN1_3565593287,True
EUN1_3565182217,False
EUN1_3565168560,True
EUN1_3565160351,False
EUN1_3564793173,True
EUN1_3571374988,False
EUN1_3571348385,False
EUN1_3571334719,False
EUN1_3570989032,True
EUN1_3570962872,True
EUN1_3570923624,False
EUN1_3569476141,True
EUN1_3569092055,True
EUN1_3569075871,False
EUN1_3568911125,False
EUN1_3568593533,True
EUN1_3568580412,False
EUN1_3568510797,False
EUN1_3568486815,False
EUN1_3567627147,True
EUN1_3567609238,False
EUN1_3567598369,True
EUN1_3567584340,True
EUN1_3567567759,True
EUN1_3575937792,True
EUN1_3575914025,True
EUN1_3575897624,True
EUN1_3575631742,False
EUN1_3575543623,True
EUN1_3575514628,True
EUN1_3575481927,False
EUN1_3575460090,False
EUN1_3576023708,True
EUN1_3575997306,False
EUN1_3575967502,False
EUN1_3575909822,False
EUN1_3575893657,False
EUN1_3575604339,False
EUN1_3575586348,True
EUN1_3575558413,True
EUN1_3575512738,False
EUN1_3575493329,False
EUN1_3575457956,False
EUN1_3575417511,False
EUN1_3575375205,False
EUN1_3575344852,False
EUN1_3575309294,False
EUN1_3575281646,True
EUN1_3575033596,True
EUN1_3574203487,True
EUN1_3569958945,False
EUN1_3557504935,False
EUN1_3557504192,False
EUN1_3557485701,True
EUN1_3557471843,False
EUN1_3556956397,False
EUN1_3575768568,False
EUN1_3575427930,True
EUN1_3575392026,True
EUN1_3575284818,False
EUN1_3575262118,True
EUN1_3575100828,True
EUN1_3574709038,False
EUN1_3573693265,False
EUN1_3575690997,False
EUN1_3574459006,False
EUN1_3574447395,True
EUN1_3574275163,True
EUN1_3573868090,True
EUN1_3572902335,True
EUN1_3571821443,True
EUN1_3571802545,True
EUN1_3571781556,True
EUN1_3571387520,False
EUN1_3571373098,False
EUN1_3576085835,False
EUN1_3573580703,False
EUN1_3573567805,True
EUN1_3573554029,True
EUN1_3573554157,False
EUN1_3573071769,True
EUN1_3572460591,True
EUN1_3572178114,True
EUN1_3571932070,False
EUN1_3571913787,True
EUN1_3571899638,False
EUN1_3573762963,True
EUN1_3573634210,True
EUN1_3573596537,False
EUN1_3573554823,False
EUN1_3573542418,True
EUN1_3573526599,True
EUN1_3573334540,True
EUN1_3573298395,True
EUN1_3573260011,False
EUN1_3573205740,False
EUN1_3571565645,False
EUN1_3571357456,False
EUN1_3571346413,True
EUN1_3571324620,False
EUN1_3571321121,False
EUN1_3571081224,False
EUN1_3570977375,True
EUN1_3570591022,False
EUN1_3570365914,False
EUN1_3570263283,False
EUN1_3573784145,True
EUN1_3573760676,True
EUN1_3573721569,False
EUN1_3573682994,False
EUN1_3573664049,False
EUN1_3573646365,True
EUN1_3573524775,False
EUN1_3573516843,False
EUN1_3573520371,True
EUN1_3573268465,True
EUN1_3573238782,False
EUN1_3573214998,False
EUN1_3573195880,False
EUN1_3573185291,False
EUN1_3573137889,True
EUN1_3573137106,True
EUN1_3573107943,True
EUN1_3573097737,True
EUN1_3572701050,False
EUN1_3570725360,False
EUN1_3570693419,False
EUN1_3569406982,False
EUN1_3568494802,True
EUN1_3560561387,False
EUN1_3560507955,False
EUN1_3553978026,False
EUN1_3553971832,True
EUN1_3553940033,True
EUN1_3553714618,False
EUN1_3553674939,True
EUN1_3553649443,False
EUN1_3551974771,True
EUN1_3551940964,False
EUN1_3551920886,False
EUN1_3576238440,True
EUN1_3575939786,False
EUN1_3575913014,True
EUN1_3575757714,True
EUN1_3575745619,False
EUN1_3575736242,False
EUN1_3575723364,True
EUN1_3575452924,True
EUN1_3575295548,True
EUN1_3575268768,False
EUN1_3575256357,True
EUN1_3575195720,True
EUN1_3575835362,False
EUN1_3575808722,True
EUN1_3575336388,True
EUN1_3575253071,True
EUN1_3575005654,True
EUN1_3574984320,True
EUN1_3574591079,False
EUN1_3574568029,True
EUN1_3574451074,False
EUN1_3574376416,True
EUN1_3574050592,False
EUN1_3574046390,False
EUN1_3574043201,True
EUN1_3574018036,True
EUN1_3574006923,False
EUN1_3573314499,True
EUN1_3573285882,False
EUN1_3573253065,True
EUN1_3573097622,True
EUN1_3573087454,True
EUN1_3573728846,False
EUN1_3573207261,False
EUN1_3573186475,True
EUN1_3573097075,True
EUN1_3573050862,False
EUN1_3573015856,True
EUN1_3572990063,False
EUN1_3572798323,True
EUN1_3572756843,False
EUN1_3572581439,True
EUN1_3572562171,True
EUN1_3572529944,True
EUN1_3572511519,True
EUN1_3572486347,False
EUN1_3572154011,False
EUN1_3572119394,False
EUN1_3574387944,False
EUN1_3574213560,False
EUN1_3574121550,True
EUN1_3574109481,False
EUN1_3571109685,True
EUN1_3570476364,False
EUN1_3569888552,True
EUN1_3569206209,False
EUN1_3568861575,False
EUN1_3568463841,False
EUN1_3568042591,True
EUN1_3567541053,False
EUN1_3567430575,True
EUN1_3566571995,True
EUN1_3566563552,False
EUN1_3575655958,True
EUN1_3575102033,True
EUN1_3574744735,True
EUN1_3574559583,True
EUN1_3574546904,False
EUN1_3574226273,False
EUN1_3572923999,False
EUN1_3572844604,False
EUN1_3572657458,True
EUN1_3571753921,False
EUN1_3571220412,True
EUN1_3571208311,True
EUN1_3571177901,True
EUN1_3570749679,True
EUN1_3575841034,True
EUN1_3572567467,False
EUN1_3572030801,False
EUN1_3568953640,False
EUN1_3568944613,True
EUN1_3568755419,True
EUN1_3568729569,True
EUN1_3568709176,True
EUN1_3568661597,False
EUN1_3575857448,True
EUN1_3575846089,True
EUN1_3575065556,False
EUN1_3575032071,False
EUN1_3575014592,True
EUN1_3574989740,True
EUN1_3572222093,False
EUN1_3572189512,False
EUN1_3572163497,True
EUN1_3571999542,False
EUN1_3571982465,False
EUN1_3576134014,True
EUN1_3576125703,True
EUN1_3576106742,True
EUN1_3575052158,False
EUN1_3575015984,True
EUN1_3575000261,False
EUN1_3574974458,True
EUN1_3574946444,False
EUN1_3574919495,False
EUN1_3572922222,True
EUN1_3572909204,True
EUN1_3572890164,True
EUN1_3576049092,True
EUN1_3576005898,True
EUN1_3575989319,True
EUN1_3575961250,False
EUN1_3575908665,True
EUN1_3575886046,True
EUN1_3575596029,False
EUN1_3575578122,True
EUN1_3575531986,False
EUN1_3575501983,True
EUN1_3575470956,True
EUN1_3575458329,False
EUN1_3575428300,True
EUN1_3575373432,True
EUN1_3575019187,True
EUN1_3574992265,True
EUN1_3574950472,True
EUN1_3574902014,True
EUN1_3574893087,False
EUN1_3573431539,False
EUN1_3572886141,False
EUN1_3567898717,False
EUN1_3567879696,True
EUN1_3567863175,False
EUN1_3567830335,False
EUN1_3564350361,True
EUN1_3564329247,False
EUN1_3561124108,False
EUN1_3561096651,True
EUN1_3561079326,True
EUN1_3561035831,True
EUN1_3560085237,False
EUN1_3560003502,False
EUN1_3573783999,False
EUN1_3573771585,True
EUN1_3573737401,False
EUN1_3573684947,False
EUN1_3573665865,True
EUN1_3573646140,True
EUN1_3573264705,True
EUN1_3573224990,True
EUN1_3573182953,False
EUN1_3573153339,True
EUN1_3572990382,False
EUN1_3572480149,False
EUN1_3572145729,True
EUN1_3576238073,False
EUN1_3575999433,True
EUN1_3575969685,False
EUN1_3575945933,True
EUN1_3575920261,True
EUN1_3575778824,False
EUN1_3575765838,False
EUN1_3575725105,True
EUN1_3575708784,False
EUN1_3575704435,True
EUN1_3575200752,False
EUN1_3575186822,True
EUN1_3574803748,False
EUN1_3574790553,True
EUN1_3575330457,False
EUN1_3575313233,False
EUN1_3575282908,False
EUN1_3575262855,True
EUN1_3575246784,True
EUN1_3575081369,True
EUN1_3575061229,True
EUN1_3574828803,False
EUN1_3574776556,False
EUN1_3574755368,True
EUN1_3574719365,False
EUN1_3574707299,False
EUN1_3574537648,False
EUN1_3574498186,False
EUN1_3574452162,False
EUN1_3574318018,True
EUN1_3574302674,False
EUN1_3574259214,True
EUN1_3573192119,True
EUN1_3572061037,True
EUN1_3570887487,True
EUN1_3570780350,False
EUN1_3570766265,False
EUN1_3569571878,True
EUN1_3569181970,False
EUN1_3568837242,True
EUN1_3568703420,True
EUN1_3576208464,True
EUN1_3576002569,True
EUN1_3575955939,False
EUN1_3575717608,True
EUN1_3575691058,True
EUN1_3574776644,True
EUN1_3574624559,False
EUN1_3574615760,False
EUN1_3574087149,True
EUN1_3573727635,True
EUN1_3573599469,False
EUN1_3573513766,True
EUN1_3573155962,False
EUN1_3573061706,True
EUN1_3572975934,False
EUN1_3572798673,False
EUN1_3572657103,False
EUN1_3572624815,True
EUN1_3572580290,True
EUN1_3571371530,True
EUN1_3571197402,True
EUN1_3571177129,True
EUN1_3568446348,True
EUN1_3568440746,False
EUN1_3568431878,False
EUN1_3568425446,True
EUN1_3568115984,True
EUN1_3565682411,True
EUN1_3575723716,True
EUN1_3575553622,False
EUN1_3575505766,True
EUN1_3575483105,False
EUN1_3575433729,False
EUN1_3575413555,False
EUN1_3574505010,True
EUN1_3574488122,True
EUN1_3574440600,False
EUN1_3574418768,True
EUN1_3574396542,False
EUN1_3574372407,True
EUN1_3574331311,False
EUN1_3574300717,True
EUN1_3574257922,False
EUN1_3574204467,False
EUN1_3573825791,False
EUN1_3573348058,False
EUN1_3573285685,False
EUN1_3573140295,False
EUN1_3573457511,True
EUN1_3572603553,True
EUN1_3572590202,False
EUN1_3576145796,True
EUN1_3576038355,True
EUN1_3575840241,True
EUN1_3575822097,False
EUN1_3575804091,True
EUN1_3575779667,True
EUN1_3575117377,False
EUN1_3575103828,True
EUN1_3573683731,False
EUN1_3573661811,True
EUN1_3573646654,True
EUN1_3573484560,False
EUN1_3573467936,True
EUN1_3573196104,True
EUN1_3573168903,False
EUN1_3575619129,False
EUN1_3575600386,True
EUN1_3575553921,True
EUN1_3575398702,False
EUN1_3575262129,False
EUN1_3575244282,False
EUN1_3575060429,True
EUN1_3574898991,False
EUN1_3574326754,True
EUN1_3574233783,False
EUN1_3573939958,True
EUN1_3573902569,False
EUN1_3573854312,True
EUN1_3573805379,False
EUN1_3575245023,True
EUN1_3574242521,True
EUN1_3574216649,False
EUN1_3574199492,True
EUN1_3573539415,False
EUN1_3572122345,True
EUN1_3572072737,False
EUN1_3571418120,False
EUN1_3571392838,False
EUN1_3571245624,False
EUN1_3571283744,True
EUN1_3571063840,True
EUN1_3570994527,True
EUN1_3570833623,True
EUN1_3575397163,False
EUN1_3575368833,False
EUN1_3574862435,True
EUN1_3574836566,True
EUN1_3568746601,True
EUN1_3568714687,False
EUN1_3568678422,False
EUN1_3568581314,True
EUN1_3568558170,False
EUN1_3568532844,True
EUN1_3568448049,False
EUN1_3568435379,False
EUN1_3576142249,False
EUN1_3576080622,False
EUN1_3576059763,True
EUN1_3575889406,True
EUN1_3575872600,False
EUN1_3575818495,True
EUN1_3575779235,False
EUN1_3575277954,True
EUN1_3575214740,True
EUN1_3575198652,True
EUN1_3575064976,False
EUN1_3575046121,False
EUN1_3575012648,False
EUN1_3574995117,True
EUN1_3574961882,False
EUN1_3574932044,False
EUN1_3574895676,False
EUN1_3574883084,True
EUN1_3574857418,False
EUN1_3574834788,False
EUN1_3574869333,True
EUN1_3574535968,True
EUN1_3574521971,False
EUN1_3573427525,True
EUN1_3573119969,True
EUN1_3573093363,False
EUN1_3572892024,False
EUN1_3570738225,True
EUN1_3570713621,True
EUN1_3570061542,False
EUN1_3569443013,True
EUN1_3569296058,True
EUN1_3569272663,False
EUN1_3569250794,True
EUN1_3569227404,False
EUN1_3569004144,False
EUN1_3568975055,False
EUN1_3575834728,False
EUN1_3575820302,True
EUN1_3575801401,True
EUN1_3575784660,True
EUN1_3575390628,False
EUN1_3575249124,False
EUN1_3575231149,False
EUN1_3575202632,False
EUN1_3574401488,False
EUN1_3574380228,False
EUN1_3573717314,True
EUN1_3573622162,False
EUN1_3573286272,True
EUN1_3573119485,True
EUN1_3573099379,True
EUN1_3572585775,False
EUN1_3572565907,False
EUN1_3572558678,True
EUN1_3576118965,False
EUN1_3575858418,True
EUN1_3575087328,True
EUN1_3575044243,False
EUN1_3574719354,True
EUN1_3574520536,False
EUN1_3574474908,False
EUN1_3573984911,True
EUN1_3573961825,True
EUN1_3573944429,True
EUN1_3573920172,True
EUN1_3573892728,False
EUN1_3572482010,False
EUN1_3572248648,True
EUN1_3572108432,False
EUN1_3571999102,True
EUN1_3571973841,False
EUN1_3571946215,False
EUN1_3571934135,False
EUN1_3571725252,True
EUN1_3571604733,False
EUN1_3571563572,False
EUN1_3571480509,True
EUN1_3571459200,True
EUN1_3570021858,False
EUN1_3570004454,True
EUN1_3569544571,True
EUN1_3568445353,True
EUN1_3568423885,True
EUN1_3568322219,False
EUN1_3568288682,True
EUN1_3576236123,False
EUN1_3576163165,True
EUN1_3576153393,True
EUN1_3575926196,True
EUN1_3575902791,True
EUN1_3575864557,True
EUN1_3575841593,False
EUN1_3575826742,False
EUN1_3575819207,False
EUN1_3575794522,True
EUN1_3575625903,False
EUN1_3575610944,True
EUN1_3575599473,True
EUN1_3575572148,False
EUN1_3575537063,True
EUN1_3576022033,False
EUN1_3575978572,False
EUN1_3575953448,False
EUN1_3575890449,False
EUN1_3575864611,True
EUN1_3575390259,False
EUN1_3575363893,True
EUN1_3575343423,False
EUN1_3575319952,False
EUN1_3575217797,True
EUN1_3575203673,False
EUN1_3575028992,False
EUN1_3575017160,False
EUN1_3576055048,True
EUN1_3576034896,True
EUN1_3576021368,True
EUN1_3575857927,False
EUN1_3575839838,False
EUN1_3575819172,True
EUN1_3575800290,False
EUN1_3575776691,False
EUN1_3575764426,False
EUN1_3575746915,False
EUN1_3575736395,False
EUN1_3575727153,False
EUN1_3575714441,False
EUN1_3575703658,False
EUN1_3575707201,True
EUN1_3575692034,True
EUN1_3575692723,False
EUN1_3575682945,True
EUN1_3575683609,False
EUN1_3575685202,True
EUN1_3575099844,True
EUN1_3575099097,True
EUN1_3575075978,True
EUN1_3575066674,True
EUN1_3575043405,False
EUN1_3575018621,False
EUN1_3574933532,True
EUN1_3574916173,True
